MusicID:7
AspectRatio:1.5
LevelName:Rpe To PDRO
CharterName:Rpe To PDRO
DifficultyName:Rpe To PDRO
-
camera:-1
event:moveZ,0,0,-10,-10,0,0,1
event:fov,0,0,60,60,0,0,1
track:-1,0,-1,新轨道
event:scaleX,0,0,60,60,0,0,1
event:lengthUp,0,0,999,999,0,0,1
event:lengthDown,0,0,999,999,0,0,1
event:colorUp,0,0,[0;0;0;0],[0;0;0;0],0,0,1
event:colorDown,0,0,[0;0;0;0],[0;0;0;0],0,0,1
event:moveZ,0,0,0,0,0,0,1
event:rotateX,0,0,0,0,0,0,1
event:rotateY,0,0,0,0,0,0,1
note:tap,Up,3334,-3.5714708994709,True,1
note:tap,Up,3334,3.5714708994709,True,1
note:tap,Up,3613,2.857142857142857,True,1
note:tap,Up,3753,-2.8571005291005296,True,1
note:tap,Up,4172,-2.8571640211640217,True,1
note:tap,Up,4311,2.8571851851851857,True,1
note:tap,Up,4730,2.8571851851851857,True,1
note:tap,Up,5009,4.285777777777779,True,1
note:tap,Up,5009,-4.285777777777779,True,1
note:drag,Up,5288,5.714222222222222,True,1
note:drag,Up,5288,-5.714222222222222,True,1
note:drag,Up,5323,2.8571851851851857,True,1
note:drag,Up,5323,-2.8571851851851857,True,1
note:drag,Up,5358,0,True,1
note:drag,Up,5358,0,True,1
note:drag,Up,5393,-2.8571851851851857,True,1
note:drag,Up,5393,2.8571851851851857,True,1
note:drag,Up,5427,-5.714222222222222,True,1
note:drag,Up,5427,5.714222222222222,True,1
note:tap,Up,5567,3.5714708994709,True,1
note:tap,Up,5567,-3.5714708994709,True,1
note:tap,Up,5846,2.8571216931216936,True,1
note:tap,Up,5986,-2.8571216931216936,True,1
note:tap,Up,6404,-2.8571851851851857,True,1
note:tap,Up,6544,1.4285925925925929,True,1
note:tap,Up,6683,-1.4285925925925929,True,1
note:tap,Up,6823,2.8571851851851857,True,1
note:tap,Up,6962,-2.8571851851851857,True,1
note:tap,Up,7241,0.7142857142857143,True,1
note:drag,Up,7276,2.8572063492063493,True,1
note:drag,Up,7311,4.2856507936507935,True,1
note:drag,Up,7346,5.714243386243386,True,1
note:drag,Up,7381,7.142814814814815,True,1
note:drag,Up,7416,5.714349206349207,True,1
note:drag,Up,7451,4.2857354497354505,True,1
note:drag,Up,7486,2.8571640211640217,True,1
note:tap,Up,7520,-0.7142857142857143,True,1
note:drag,Up,7555,-2.8572063492063493,True,1
note:drag,Up,7590,-4.2856507936507935,True,1
note:drag,Up,7625,-5.714243386243386,True,1
note:drag,Up,7660,-7.142814814814815,True,1
note:drag,Up,7695,-5.714243386243386,True,1
note:drag,Up,7730,-4.285777777777779,True,1
note:drag,Up,7765,-2.8571640211640217,True,1
note:tap,Up,7939,-2.8571640211640217,True,1
note:tap,Up,8358,-3.5714920634920637,True,1
note:tap,Up,8637,1.4285925925925929,True,1
note:tap,Up,8776,5.714222222222222,True,1
note:tap,Up,8916,2.857142857142857,True,1
note:tap,Up,9055,5.714349206349207,True,1
note:tap,Up,9195,0.7142645502645503,True,1
note:tap,Up,9334,3.5714708994709,True,1
note:flick,Up,10032,-2.8571851851851857,True,1
note:tap,Up,10172,-7.142814814814815,True,1
note:tap,Up,10311,1.4285291005291008,True,1
note:tap,Up,10451,-2.1428571428571432,True,1
note:flick,Up,10590,6.428529100529101,True,1
note:flick,Up,11148,-7.142814814814815,True,1
note:flick,Up,11706,6.428613756613758,True,1
note:tap,Up,16799,0.000021164021164092146,True,1
note:tap,Up,16869,0.000021164021164092146,True,1
note:tap,Up,16939,0.000021164021164092146,True,1
note:tap,Up,17358,0.000021164021164092146,True,1
note:tap,Up,17427,0.000021164021164092146,True,1
note:tap,Up,17497,0.000021164021164092146,True,1
note:tap,Up,17916,0.000021164021164092146,True,1
note:tap,Up,17986,0.000021164021164092146,True,1
note:tap,Up,18055,0.000021164021164092146,True,1
note:tap,Up,18474,0.000021164021164092146,True,1
note:tap,Up,18544,0.000021164021164092146,True,1
note:tap,Up,18613,0.000021164021164092146,True,1
note:tap,Up,19102,0,True,1
note:tap,Up,19381,0,True,1
note:tap,Up,19660,0,True,1
note:tap,Up,19939,0,True,1
note:tap,Up,20148,0,True,1
note:tap,Up,20288,0,True,1
note:tap,Up,20427,0,True,1
note:tap,Up,20567,0,True,1
note:drag,Up,21195,-7.142814814814815,True,1
note:drag,Up,21195,7.142814814814815,True,1
note:drag,Up,21230,7.00951733074182,True,1
note:drag,Up,21230,-7.009642340382866,True,1
note:drag,Up,21265,6.0765830903790095,True,1
note:drag,Up,21265,-6.076694278618477,True,1
note:drag,Up,21299,-3.544406682400852,True,1
note:drag,Up,21299,3.5443330093942347,True,1
note:drag,Up,21334,4.25860774060191,True,1
note:drag,Up,21334,-4.258618723679948,True,1
note:drag,Up,21369,-6.790868804664723,True,1
note:drag,Up,21369,6.790895336819537,True,1
note:drag,Up,21404,-7.723803045027535,True,1
note:drag,Up,21404,7.7238433985839245,True,1
note:drag,Up,21439,-7.8570793650793656,True,1
note:drag,Up,21439,7.8571216931216945,True,1
note:drag,Up,21474,-7.857206349206351,True,1
note:drag,Up,21474,7.857100529100529,True,1
note:tap,Up,21474,0,True,1
note:drag,Up,21509,7.723767195767195,True,1
note:drag,Up,21509,-7.72392805466858,True,1
note:drag,Up,21544,6.790868804664724,True,1
note:drag,Up,21544,-6.790979992904192,True,1
note:drag,Up,21579,-4.258692396686566,True,1
note:drag,Up,21579,4.258618723679948,True,1
note:drag,Up,21613,-3.5443330093942333,True,1
note:drag,Up,21613,3.5443220263161956,True,1
note:drag,Up,21648,-6.076583090379009,True,1
note:drag,Up,21648,6.076609622533822,True,1
note:drag,Up,21683,-7.00951733074182,True,1
note:drag,Up,21683,7.00962962962963,True,1
note:drag,Up,21718,7.14283597883598,True,1
note:drag,Up,21718,-7.142793650793651,True,1
note:drag,Up,22311,-4.285777777777779,True,1
note:drag,Up,22311,-7.142814814814815,True,1
note:drag,Up,22346,-4.196407076719578,True,1
note:drag,Up,22346,-7.053549933862436,True,1
note:drag,Up,22381,-6.42854761904762,True,1
note:drag,Up,22381,-3.5714047619047626,True,1
note:drag,Up,22416,-1.874969907407408,True,1
note:drag,Up,22416,-4.732112764550266,True,1
note:drag,Up,22451,1.4286137566137562,True,1
note:drag,Up,22451,-1.4285291005291012,True,1
note:drag,Up,22486,4.732197420634921,True,1
note:drag,Up,22486,1.8750545634920628,True,1
note:drag,Up,22520,3.5714894179894188,True,1
note:drag,Up,22520,6.428632275132276,True,1
note:drag,Up,22555,4.196491732804232,True,1
note:drag,Up,22555,7.05363458994709,True,1
note:drag,Up,22590,4.285777777777779,True,1
note:drag,Up,22590,7.142920634920636,True,1
note:tap,Up,22590,0,True,1
note:drag,Up,22625,4.196407076719578,True,1
note:drag,Up,22625,7.053549933862436,True,1
